frame,eye_contact
10130,0.0
10135,0.0
10140,0.0
10145,0.0
10150,0.0
10155,0.0
10160,0.0
10165,0.0
10170,0.0
10175,0.0
10180,0.0
10185,0.0
10190,1.0
10195,0.5
10200,0.5
10205,0.0
10210,0.0
10215,0.0
10220,0.0
10225,0.0
10230,0.0
10235,0.0
10240,0.0
10245,0.0
10250,0.0
10255,0.0
10260,1.0
10265,1.0
10270,1.0
10275,1.0
10280,0.0
10285,0.5
10290,1.0
10295,0.5
10300,0.5
10305,1.0
10310,0.0
10315,0.5
10320,1.0
10325,1.0
10330,1.0
10335,1.0
10340,0.0
10345,1.0
10350,0.5
10355,0.5
10360,0.5
10365,1.0
10370,0.0
10375,0.5
10380,0.5
10385,0.5
10390,0.5
10395,0.5
10400,1.0
10405,0.0
10410,1.0
10415,0.0
10420,0.0
10425,0.0
10430,0.0
10435,0.0
10440,1.0
10445,1.0
10450,1.0
10455,1.0
10460,1.0
10465,1.0
10470,1.0
10475,1.0
10480,1.0
10485,1.0
10490,1.0
10495,1.0
10500,1.0
10505,1.0
10510,1.0
10515,1.0
10520,1.0
10525,1.0
10530,1.0
10535,1.0
10540,1.0
10545,1.0
10550,1.0
10555,1.0
10560,1.0
10565,1.0
10570,1.0
10575,1.0
10580,1.0
10585,1.0
10590,1.0
10595,1.0
10600,1.0
10605,0.0
10610,0.0
10615,1.0
10620,1.0
10625,1.0
10630,1.0
10635,1.0
10640,1.0
10645,0.5
10650,1.0
10655,1.0
10660,1.0
10665,1.0
10670,1.0
10675,1.0
10680,1.0
10685,1.0
10690,1.0
10695,1.0
10700,1.0
10705,1.0
10710,1.0
10715,1.0
10720,1.0
10725,1.0
10730,1.0
10735,1.0
10740,1.0
10745,1.0
10750,1.0
10755,0.5
10760,1.0
10765,1.0
10770,1.0
10775,0.5
10780,1.0
10785,1.0
10790,1.0
10795,1.0
10800,1.0
10805,1.0
10810,1.0
10815,1.0
10820,1.0
10825,1.0
10830,1.0
10835,1.0
10840,1.0
10845,1.0
10850,1.0
10855,1.0
10860,1.0
10865,1.0
10870,1.0
10875,1.0
10880,1.0
10885,1.0
10890,1.0
10895,1.0
10900,1.0
10905,0.5
10910,1.0
10915,1.0
10920,1.0
10925,0.5
10930,1.0
10935,1.0
10940,1.0
10945,1.0
10950,1.0
10955,1.0
10960,1.0
10965,1.0
10970,1.0
10975,1.0
10980,1.0
10985,1.0
10990,1.0
10995,1.0
11000,1.0
11005,1.0
11010,1.0
11015,1.0
11020,1.0
11025,1.0
11030,1.0
11035,0.5
11040,1.0
11045,1.0
11050,1.0
11055,1.0
11060,1.0
11065,1.0
11070,1.0
11075,1.0
11080,1.0
11085,0.5
11090,1.0
11095,1.0
11100,1.0
11105,1.0
11110,0.5
11115,0.5
11120,1.0
11125,0.5
11130,0.5
11135,0.5
11140,0.5
11145,0.5
11150,1.0
11155,0.5
11160,1.0
11165,1.0
11170,1.0
11175,1.0
11180,1.0
11185,0.5
11190,0.5
11195,0.5
11200,1.0
11205,0.5
11210,0.5
11215,0.5
11220,1.0
11225,1.0
11230,1.0
11235,1.0
11240,0.5
11245,0.5
11250,1.0
11255,1.0
11260,1.0
11265,1.0
11270,1.0
11275,1.0
11280,0.5
11285,0.5
11290,0.5
11295,1.0
11300,1.0
11305,1.0
11310,0.5
11315,0.5
11320,0.5
11325,0.5
11330,0.5
11335,0.5
11340,1.0
11345,1.0
11350,1.0
11355,1.0
11360,0.5
11365,0.5
11370,0.5
11375,0.5
11380,0.5
11385,1.0
11390,0.5
11395,0.5
11400,1.0
11405,1.0
11410,1.0
11415,1.0
11420,1.0
11425,1.0
11430,1.0
11435,1.0
11440,1.0
11445,1.0
11450,1.0
11455,1.0
11460,1.0
11465,1.0
11470,1.0
11475,1.0
11480,1.0
11485,1.0
11490,1.0
11495,1.0
11500,1.0
11505,1.0
11510,1.0
11515,1.0
11520,1.0
11525,1.0
11530,1.0
11535,1.0
11540,1.0
11545,1.0
11550,1.0
11555,1.0
11560,1.0
11565,1.0
11570,1.0
11575,1.0
11580,1.0
11585,1.0
11590,1.0
11595,1.0
11600,1.0
11605,1.0
11610,0.5
11615,1.0
11620,1.0
11625,1.0
11630,1.0
11635,0.5
11640,1.0
11645,0.5
11650,0.5
11655,0.5
11660,1.0
11665,1.0
11670,0.5
11675,0.0
11680,0.0
11685,0.0
11690,0.0
11695,0.0
11700,0.0
11705,0.5
11710,0.5
11715,0.5
11720,0.5
11725,0.0
11730,0.5
11735,0.0
11740,0.0
11745,0.0
11750,0.5
11755,0.0
11760,0.0
11765,0.0
11770,0.0
11775,0.0
11780,0.0
11785,0.0
11790,0.0
11795,0.0
11800,0.0
11805,0.0
11810,0.0
11815,0.0
11820,0.0
11825,0.0
11830,0.0
11835,0.0
11840,0.0
11845,0.0
11850,0.0
11855,0.0
11860,0.0
11865,0.0
11870,0.0
11875,0.0
11880,0.0
11885,0.0
11890,1.0
11895,0.0
11900,0.0
11905,0.0
11910,0.0
11915,0.0
11920,0.0
11925,0.0
11930,0.0
11935,0.0
11940,0.0
11945,0.0
11950,0.0
11955,0.0
11960,0.0
11965,0.0
11970,0.0
11975,0.0
11980,0.0
11985,0.0
11990,0.0
11995,0.0
12000,0.0
12005,0.0
12010,1.0
12015,0.0
12020,0.0
12025,1.0
12030,0.0
12035,0.0
12040,0.0
12045,0.0
12050,0.0
12055,0.0
12060,0.0
12065,0.0
12070,0.0
12075,0.0
12080,0.0
12085,0.0
12090,0.0
12095,0.0
12100,0.0
12105,0.0
12110,0.0
12115,1.0
12120,0.0
12125,1.0
12130,0.5
12135,1.0
12140,1.0
12145,1.0
12150,1.0
12155,1.0
12160,1.0
12165,1.0
12170,1.0
12175,1.0
12180,1.0
12185,1.0
12190,1.0
12195,1.0
12200,0.5
12205,0.5
12210,0.5
12215,0.5
12220,0.5
12225,0.5
12230,0.5
12235,0.5
12240,0.5
12245,1.0
12250,0.5
12255,0.0
12260,1.0
12265,1.0
12270,1.0
12275,1.0
12280,1.0
12285,1.0
12290,1.0
12295,1.0
12300,0.5
12305,1.0
12310,0.5
12315,0.5
12320,0.5
12325,1.0
12330,1.0
12335,0.0
12340,1.0
12345,1.0
12350,1.0
12355,1.0
12360,0.0
12365,0.0
12370,0.0
12375,0.0
12380,0.0
12385,0.0
12390,0.0
12395,0.0
12400,0.0
12405,0.0
12410,0.0
12415,0.0
12420,0.0
12425,0.0
12430,0.0
12435,0.0
12440,0.0
12445,0.0
12450,0.0
12455,0.0
12460,0.0
12465,0.0
12470,0.0
12475,0.0
12480,0.0
12485,0.0
12490,1.0
12495,0.0
12500,1.0
12505,1.0
12510,0.0
12515,1.0
12520,0.0
12525,0.0
12530,0.0
12535,0.0
12540,0.0
12545,0.0
12550,0.0
12555,0.0
12560,0.0
12565,0.0
12570,0.0
12575,0.0
12580,0.0
12585,0.0
12590,0.0
12595,0.0
12600,0.0
12605,0.0
12610,0.0
12615,1.0
12620,1.0
12625,1.0
12630,1.0
12635,0.0
12640,1.0
12645,1.0
12650,0.0
12655,1.0
12660,1.0
12665,1.0
12670,1.0
12675,1.0
12680,1.0
12685,1.0
12690,1.0
12695,0.0
12700,1.0
12705,1.0
12710,1.0
12715,1.0
12720,0.5
12725,0.5
12730,0.5
12735,1.0
12740,0.0
12745,0.0
12750,0.0
12755,0.0
12760,0.0
12765,0.0
12770,0.0
12775,0.0
12780,0.0
12785,0.0
12790,0.0
12795,0.0
12800,0.0
12805,0.0
12810,0.0
12815,0.0
12820,0.0
12825,0.0
12830,0.0
12835,0.0
12840,0.0
12845,0.0
12850,0.0
12855,0.0
12860,1.0
12865,0.0
12870,1.0
12875,1.0
12880,1.0
12885,1.0
12890,1.0
12895,1.0
12900,1.0
12905,1.0
12910,0.5
12915,0.5
12920,1.0
12925,0.0
12930,0.0
12935,0.5
12940,0.5
12945,0.0
12950,0.5
12955,0.5
12960,0.5
12965,1.0
12970,0.5
12975,0.0
12980,0.0
12985,0.0
12990,0.0
12995,0.0
13000,0.0
13005,0.0
13010,0.0
13015,0.0
13020,0.0
13025,0.0
13030,0.0
13035,0.0
13040,0.5
13045,0.0
13050,0.0
13055,0.0
13060,0.0
13065,0.5
13070,0.5
13075,0.0
13080,0.0
13085,0.0
13090,0.0
13095,0.5
13100,0.0
13105,0.0
13110,0.0
13115,0.0
13120,1.0
13125,1.0
13130,1.0
13135,1.0
13140,0.0
13145,0.0
13150,0.5
13155,0.0
13160,0.0
13165,0.0
13170,0.0
13175,0.5
13180,0.0
13185,0.0
13190,0.5
13195,0.5
13200,0.5
13205,0.5
13210,0.5
13215,0.0
13220,0.0
13225,0.0
13230,0.0
13235,0.0
13240,0.0
13245,0.0
13250,0.5
13255,0.0
13260,0.0
13265,0.5
13270,0.5
13275,0.0
13280,0.0
13285,0.0
13290,0.0
13295,0.0
13300,0.0
13305,0.0
13310,0.0
13315,0.0
13320,0.0
13325,0.5
13330,0.5
13335,0.0
13340,0.0
13345,0.0
13350,0.0
13355,0.0
13360,0.0
13365,0.0
13370,0.0
13375,0.0
13380,0.0
13385,0.0
13390,0.0
13395,0.0
13400,0.0
13405,0.0
13410,0.0
13415,0.0
13420,0.0
13425,1.0
13430,1.0
13435,1.0
13440,0.0
13445,0.0
13450,1.0
13455,1.0
13460,1.0
13465,1.0
13470,1.0
13475,1.0
13480,1.0
13485,1.0
13490,1.0
13495,1.0
13500,1.0
13505,1.0
13510,0.0
13515,1.0
13520,1.0
13525,1.0
13530,1.0
13535,1.0
13540,0.5
13545,0.5
13550,0.0
13555,0.0
13560,0.5
13565,0.0
13570,0.0
13575,0.0
13580,0.5
13585,0.0
13590,0.0
13595,0.0
13600,0.5
13605,0.0
13610,0.0
13615,0.0
13620,0.0
13625,1.0
13630,1.0
13635,1.0
13640,1.0
13645,0.0
13650,1.0
13655,1.0
13660,0.0
13665,1.0
13670,0.0
13675,0.5
13680,0.5
13685,0.5
13690,0.5
13695,0.0
13700,1.0
13705,1.0
13710,1.0
13715,1.0
13720,1.0
13725,1.0
13730,1.0
13735,1.0
13740,0.5
13745,0.5
13750,0.5
13755,0.5
13760,0.5
13765,0.5
13770,0.5
13775,0.5
13780,1.0
13785,0.5
13790,1.0
13795,0.5
13800,0.5
13805,0.5
13810,1.0
13815,0.5
13820,0.5
13825,0.5
13830,1.0
13835,1.0
13840,1.0
13845,1.0
13850,1.0
13855,1.0
13860,0.0
13865,0.0
13870,0.0
13875,0.0
13880,0.0
13885,0.0
13890,0.0
13895,0.0
13900,0.0
13905,0.0
13910,0.0
13915,0.0
13920,0.0
13925,0.0
13930,1.0
13935,0.0
13940,0.0
13945,0.0
13950,0.0
13955,0.0
13960,0.0
13965,0.0
13970,1.0
13975,1.0
13980,0.0
13985,0.0
13990,0.0
13995,0.0
14000,0.0
14005,0.0
14010,1.0
14015,0.0
14020,0.0
14025,1.0
14030,1.0
14035,0.0
14040,0.0
14045,0.0
14050,0.0
14055,1.0
14060,0.0
14065,0.0
14070,0.0
14075,0.0
14080,1.0
14085,1.0
14090,1.0
14095,1.0
14100,1.0
14105,1.0
14110,1.0
14115,1.0
14120,1.0
14125,1.0
14130,1.0
14135,0.0
14140,1.0
14145,0.0
14150,0.0
14155,0.0
14160,0.0
14165,0.0
14170,0.0
14175,0.0
14180,0.0
14185,0.0
14190,0.0
14195,0.0
14200,0.0
14205,0.0
14210,0.0
14215,0.0
14220,0.0
14225,0.0
14230,0.0
14235,1.0
14240,1.0
14245,1.0
14250,0.0
14255,1.0
14260,1.0
14265,1.0
14270,1.0
14275,1.0
14280,1.0
14285,1.0
14290,1.0
14295,1.0
14300,1.0
14305,1.0
14310,0.5
14315,1.0
14320,1.0
14325,0.5
14330,1.0
14335,1.0
14340,1.0
14345,1.0
14350,1.0
14355,1.0
14360,1.0
14365,1.0
14370,0.0
14375,0.0
14380,1.0
14385,0.0
14390,0.0
14395,1.0
14400,0.0
14405,1.0
14410,1.0
14415,1.0
14420,1.0
14425,1.0
14430,1.0
14435,1.0
14440,1.0
14445,1.0
14450,1.0
14455,1.0
14460,1.0
14465,1.0
14470,1.0
14475,1.0
14480,1.0
14485,1.0
14490,1.0
14495,1.0
14500,1.0
14505,0.0
14510,1.0
14515,1.0
14520,0.0
14525,1.0
14530,1.0
14535,1.0
14540,1.0
14545,1.0
14550,1.0
14555,0.0
14560,1.0
14565,1.0
14570,0.0
14575,1.0
14580,1.0
14585,1.0
14590,0.0
14595,1.0
14600,1.0
14605,1.0
14610,1.0
14615,1.0
14620,0.0
14625,1.0
14630,1.0
14635,0.0
14640,1.0
14645,1.0
14650,1.0
14655,1.0
14660,1.0
14665,1.0
14670,1.0
14675,1.0
14680,1.0
14685,0.0
14690,0.0
14695,0.0
14700,0.0
14705,0.0
14710,0.0
14715,1.0
14720,0.0
14725,0.0
14730,0.5
14735,0.0
14740,1.0
14745,1.0
14750,0.5
14755,0.5
14760,1.0
14765,1.0
14770,1.0
14775,1.0
14780,1.0
14785,1.0
14790,1.0
14795,1.0
14800,1.0
14805,1.0
14810,1.0
14815,1.0
14820,0.0
14825,0.5
14830,0.5
14835,0.5
14840,0.0
14845,0.5
14850,0.5
14855,0.5
14860,0.5
14865,0.0
14870,0.5
14875,0.0
14880,0.0
14885,0.0
14890,0.5
14895,0.0
14900,0.5
14905,0.5
14910,0.5
14915,0.0
14920,0.5
14925,0.5
14930,0.0
14935,0.5
14940,0.5
14945,0.5
14950,0.5
14955,0.0
14960,0.0
14965,0.0
14970,0.5
14975,0.0
14980,0.0
14985,0.0
14990,0.0
14995,0.5
15000,0.5
15005,0.0
15010,0.0
15015,0.5
15020,0.5
15025,0.5
15030,0.0
15035,0.0
15040,0.0
15045,1.0
15050,0.0
15055,0.5
15060,0.5
15065,0.5
15070,0.0
15075,0.0
15080,0.0
15085,0.0
15090,1.0
15095,0.0
15100,1.0
15105,1.0
15110,1.0
15115,1.0
15120,1.0
15125,1.0
15130,1.0
15135,1.0
15140,1.0
15145,1.0
15150,1.0
15155,1.0
15160,0.5
15165,0.5
15170,0.5
15175,0.5
15180,0.5
15185,0.5
15190,0.0
15195,0.5
15200,0.0
15205,0.0
15210,1.0
15215,0.5
15220,0.5
15225,0.0
15230,0.5
15235,0.0
15240,0.0
15245,0.0
15250,0.0
15255,0.5
15260,0.0
15265,0.0
15270,0.0
15275,0.0
15280,0.0
15285,0.5
15290,0.5
15295,0.5
15300,0.0
15305,0.5
15310,0.0
15315,0.0
15320,0.5
15325,0.5
15330,0.0
15335,0.5
15340,0.5
15345,0.5
15350,0.5
15355,0.0
15360,0.0
15365,0.0
15370,0.5
15375,0.5
15380,0.0
15385,0.5
15390,0.0
15395,0.0
15400,0.5
15405,0.0
15410,0.5
15415,0.5
15420,1.0
15425,0.5
15430,0.5
15435,0.5
15440,0.5
15445,1.0
15450,1.0
15455,1.0
15460,1.0
15465,1.0
15470,1.0
15475,1.0
15480,1.0
15485,1.0
15490,1.0
15495,0.0
15500,0.0
15505,0.0
15510,0.0
15515,0.0
15520,0.0
15525,1.0
15530,0.0
15535,0.0
15540,0.0
15545,0.0
15550,0.0
15555,0.0
15560,0.0
15565,0.0
15570,0.0
15575,1.0
15580,1.0
15585,0.0
15590,0.0
15595,0.0
15600,0.0
15605,0.0
15610,0.0
15615,0.0
15620,0.0
15625,0.0
15630,0.0
15635,1.0
15640,0.0
15645,0.0
15650,0.0
15655,0.0
15660,0.0
15665,0.0
15670,0.0
15675,0.0
15680,0.0
15685,0.0
15690,0.0
15695,0.0
15700,0.0
15705,0.0
15710,0.0
15715,0.0
15720,0.0
15725,0.0
15730,0.0
15735,0.0
15740,0.5
15745,1.0
15750,1.0
15755,0.0
15760,1.0
15765,1.0
15770,0.0
15775,0.0
15780,0.0
15785,0.0
15790,0.0
15795,0.0
15800,0.0
15805,0.0
15810,0.0
15815,0.0
15820,0.0
15825,0.0
15830,0.0
15835,0.0
15840,0.0
15845,0.0
15850,0.0
15855,0.0
15860,0.0
15865,0.0
15870,0.0
15875,0.0
15880,0.0
15885,0.0
15890,0.0
15895,0.0
15900,0.0
15905,0.5
15910,0.0
15915,0.0
15920,1.0
15925,1.0
15930,1.0
15935,0.0
15940,0.0
15945,0.0
15950,0.0
15955,0.0
15960,0.0
15965,0.0
15970,0.0
15975,0.0
15980,0.0
15985,0.0
15990,0.0
15995,0.0
16000,0.0
16005,0.0
16010,0.0
16015,0.0
16020,0.0
16025,0.0
16030,0.0
16035,0.0
16040,0.0
16045,0.0
16050,0.0
16055,0.0
16060,0.0
16065,0.0
16070,0.0
16075,0.0
16080,0.0
16085,0.0
16090,0.0
16095,0.0
16100,0.0
16105,0.0
16110,0.0
16115,0.0
16120,0.0
16125,0.0
16130,0.0
16135,0.0
16140,0.0
16145,0.0
16150,0.0
16155,0.0
16160,0.0
16165,0.0
16170,0.0
16175,0.0
16180,0.0
16185,0.0
16190,0.0
16195,0.0
16200,0.0
16205,0.0
16210,0.0
16215,0.0
16220,0.0
16225,0.0
16230,0.0
16235,0.0
16240,0.0
16245,0.0
16250,0.0
16255,0.0
16260,0.0
16265,0.0
16270,0.0
16275,0.0
16280,0.0
16285,0.0
16290,0.0
16295,0.0
16300,0.0
16305,0.0
16310,0.0
16315,0.0
16320,0.0
16325,0.0
16330,0.0
16335,0.0
16340,0.0
16345,0.0
16350,0.0
16355,0.0
16360,0.0
16365,0.0
16370,0.0
16375,0.0
16380,0.0
16385,0.0
16390,0.0
16395,0.0
16400,0.0
16405,0.0
16410,1.0
16415,0.0
16420,0.0
16425,1.0
16430,1.0
16435,0.5
16440,1.0
16445,1.0
16450,1.0
16455,1.0
16460,1.0
16465,1.0
16470,0.0
16475,0.0
16480,0.0
16485,0.0
16490,0.0
16495,0.0
16500,0.0
16505,0.0
16510,0.0
16515,0.5
16520,0.0
16525,0.0
16530,0.0
16535,0.5
16540,0.5
16545,0.5
16550,1.0
16555,0.5
16560,0.0
16565,0.0
16570,0.0
16575,0.5
16580,0.0
16585,1.0
16590,0.0
16595,0.5
16600,1.0
16605,1.0
16610,0.0
16615,1.0
16620,1.0
16625,1.0
16630,1.0
16635,1.0
16640,1.0
16645,1.0
16650,1.0
16655,1.0
16660,1.0
16665,1.0
16670,0.5
16675,0.5
16680,1.0
16685,0.0
16690,0.5
16695,0.5
16700,0.5
16705,1.0
16710,1.0
16715,1.0
16720,1.0
16725,1.0
16730,1.0
16735,1.0
16740,1.0
16745,1.0
16750,1.0
16755,1.0
16760,1.0
16765,1.0
16770,1.0
16775,1.0
16780,1.0
16785,1.0
16790,1.0
16795,1.0
16800,1.0
16805,1.0
16810,1.0
16815,1.0
16820,1.0
16825,1.0
16830,1.0
16835,1.0
16840,1.0
16845,1.0
16850,1.0
16855,1.0
16860,1.0
16865,1.0
16870,1.0
16875,1.0
16880,1.0
16885,1.0
16890,1.0
16895,1.0
16900,1.0
16905,1.0
16910,1.0
16915,1.0
16920,1.0
16925,1.0
16930,1.0
16935,0.5
16940,1.0
16945,1.0
16950,1.0
16955,1.0
16960,1.0
16965,1.0
16970,1.0
16975,1.0
16980,1.0
16985,1.0
16990,1.0
16995,1.0
17000,1.0
17005,1.0
17010,1.0
17015,1.0
17020,1.0
17025,1.0
17030,1.0
17035,1.0
17040,1.0
17045,1.0
17050,1.0
17055,1.0
17060,1.0
17065,1.0
17070,1.0
17075,1.0
17080,1.0
17085,1.0
17090,1.0
17095,1.0
17100,1.0
17105,1.0
17110,1.0
17115,1.0
17120,1.0
17125,1.0
17130,1.0
17135,1.0
17140,1.0
17145,1.0
17150,1.0
17155,1.0
17160,1.0
17165,1.0
17170,1.0
17175,1.0
17180,1.0
17185,1.0
17190,1.0
17195,1.0
17200,1.0
17205,1.0
17210,1.0
17215,1.0
17220,1.0
17225,1.0
17230,1.0
17235,1.0
17240,1.0
17245,1.0
17250,1.0
17255,0.0
17260,1.0
17265,1.0
17270,0.5
17275,0.5
17280,1.0
17285,1.0
17290,1.0
17295,0.0
17300,1.0
17305,1.0
17310,1.0
17315,1.0
17320,1.0
17325,1.0
17330,1.0
17335,1.0
17340,1.0
17345,1.0
17350,1.0
17355,1.0
17360,1.0
17365,1.0
17370,1.0
17375,1.0
17380,1.0
17385,1.0
17390,1.0
17395,1.0
17400,1.0
17405,1.0
17410,1.0
17415,0.5
17420,0.5
17425,0.5
17430,0.5
17435,0.5
17440,0.5
17445,1.0
17450,1.0
17455,1.0
17460,1.0
17465,1.0
17470,1.0
17475,1.0
17480,1.0
17485,1.0
17490,1.0
17495,1.0
17500,1.0
17505,1.0
17510,1.0
17515,1.0
17520,1.0
17525,1.0
17530,0.5
17535,0.5
17540,0.5
17545,0.5
17550,0.5
17555,0.5
17560,1.0
17565,1.0
17570,1.0
17575,1.0
17580,1.0
17585,1.0
17590,1.0
17595,1.0
17600,1.0
17605,1.0
17610,1.0
17615,1.0
17620,1.0
17625,1.0
17630,1.0
17635,1.0
17640,0.5
17645,1.0
17650,1.0
17655,1.0
17660,0.5
17665,1.0
17670,1.0
17675,1.0
17680,1.0
17685,1.0
17690,1.0
17695,1.0
17700,1.0
17705,1.0
17710,1.0
17715,1.0
17720,1.0
17725,1.0
17730,1.0
17735,1.0
17740,1.0
17745,1.0
17750,1.0
17755,1.0
17760,1.0
17765,1.0
17770,1.0
17775,1.0
17780,1.0
17785,1.0
17790,1.0
17795,1.0
17800,1.0
17805,1.0
17810,1.0
17815,1.0
17820,1.0
17825,1.0
17830,1.0
17835,1.0
17840,1.0
17845,0.5
17850,1.0
17855,1.0
17860,1.0
17865,1.0
17870,1.0
17875,1.0
17880,0.0
17885,1.0
17890,1.0
17895,0.5
17900,0.0
17905,0.0
17910,0.5
17915,1.0
17920,0.5
17925,1.0
17930,1.0
17935,1.0
17940,1.0
17945,0.5
17950,1.0
17955,1.0
17960,1.0
17965,1.0
17970,1.0
17975,1.0
17980,1.0
17985,1.0
17990,1.0
17995,1.0
18000,0.5
18005,0.5
18010,0.5
18015,1.0
18020,0.5
18025,0.5
18030,0.5
18035,0.5
18040,0.5
18045,1.0
18050,0.5
18055,1.0
18060,1.0
18065,1.0
18070,0.5
18075,0.5
18080,0.5
18085,0.5
18090,0.5
18095,0.5
18100,0.5
18105,0.5
18110,0.5
18115,1.0
18120,0.5
18125,1.0
18130,0.5
18135,0.5
18140,0.5
18145,0.5
18150,0.5
18155,0.5
18160,1.0
18165,1.0
18170,0.5
18175,0.5
18180,1.0
18185,0.5
18190,1.0
18195,1.0
18200,1.0
18205,1.0
18210,0.5
18215,1.0
18220,1.0
18225,1.0
18230,1.0
18235,1.0
18240,1.0
18245,1.0
18250,1.0
18255,1.0
18260,1.0
18265,1.0
18270,0.0
18275,1.0
18280,1.0
18285,1.0
18290,1.0
18295,1.0
18300,0.5
18305,0.5
18310,0.5
18315,0.5
18320,0.5
18325,1.0
18330,0.5
18335,0.5
18340,0.5
18345,0.5
18350,0.5
18355,0.5
18360,0.5
18365,1.0
18370,1.0
18375,1.0
18380,1.0
18385,1.0
18390,1.0
18395,1.0
18400,1.0
18405,1.0
18410,1.0
18415,1.0
18420,1.0
18425,1.0
18430,1.0
18435,1.0
18440,1.0
18445,1.0
18450,1.0
18455,1.0
18460,1.0
18465,1.0
18470,1.0
18475,1.0
18480,0.5
18485,1.0
18490,0.5
18495,0.5
18500,0.5
18505,0.5
18510,0.5
18515,0.0
18520,0.5
18525,0.5
18530,0.0
18535,0.0
18540,1.0
18545,0.0
18550,0.5
18555,0.5
18560,0.5
18565,0.0
18570,0.0
18575,0.0
18580,0.0
18585,0.0
18590,0.0
18595,0.0
18600,0.0
18605,0.0
18610,0.0
18615,0.0
18620,0.5
18625,0.0
18630,0.0
18635,0.0
18640,1.0
18645,1.0
18650,0.5
18655,1.0
18660,0.0
18665,0.0
18670,1.0
18675,0.0
18680,0.0
18685,0.0
18690,0.0
18695,0.0
18700,1.0
18705,1.0
18710,1.0
18715,0.0
18720,0.0
18725,1.0
18730,0.0
18735,1.0
18740,1.0
18745,1.0
18750,1.0
18755,1.0
18760,1.0
18765,1.0
18770,1.0
18775,1.0
18780,1.0
18785,1.0
18790,1.0
18795,1.0
18800,1.0
18805,0.5
18810,0.5
18815,0.5
18820,0.5
18825,0.0
18830,0.0
18835,0.5
18840,0.5
18845,0.5
18850,0.5
18855,1.0
18860,0.5
18865,0.5
18870,0.5
18875,0.5
18880,0.5
18885,0.5
18890,0.5
18895,0.5
18900,0.5
18905,1.0
18910,1.0
18915,1.0
18920,1.0
18925,1.0
18930,1.0
18935,1.0
18940,1.0
18945,1.0
18950,1.0
18955,1.0
18960,1.0
18965,1.0
18970,1.0
18975,1.0
18980,1.0
18985,1.0
18990,1.0
18995,0.5
19000,0.5
19005,0.5
19010,0.5
19015,0.5
19020,0.5
19025,0.5
19030,0.5
19035,0.5
19040,0.5
19045,0.0
19050,0.0
19055,0.0
19060,0.0
19065,0.0
19070,0.0
19075,0.0
19080,0.0
19085,1.0
19090,1.0
19095,0.5
19100,1.0
19105,1.0
19110,0.5
19115,0.5
19120,1.0
19125,1.0
19130,1.0
19135,1.0
19140,1.0
19145,1.0
19150,1.0
19155,1.0
19160,1.0
19165,1.0
19170,1.0
19175,1.0
19180,1.0
19185,1.0
19190,1.0
19195,1.0
19200,1.0
19205,1.0
19210,1.0
19215,1.0
19220,1.0
19225,1.0
19230,1.0
19235,1.0
19240,1.0
19245,1.0
19250,1.0
19255,1.0
19260,1.0
19265,1.0
19270,0.5
19275,0.5
19280,1.0
19285,1.0
19290,0.0
19295,1.0
19300,0.0
19305,1.0
19310,1.0
19315,1.0
19320,1.0
19325,1.0
19330,1.0
19335,1.0
19340,1.0
19345,1.0
19350,0.0
19355,1.0
19360,1.0
19365,1.0
19370,1.0
19375,0.0
19380,0.0
19385,0.0
19390,0.0
19395,0.0
19400,0.0
19405,0.5
19410,0.5
19415,0.5
19420,0.0
19425,0.0
19430,0.0
19435,0.0
19440,0.0
19445,0.0
19450,0.0
19455,0.0
19460,0.5
19465,0.0
19470,0.0
19475,0.0
19480,0.0
19485,0.0
19490,0.5
19495,0.5
19500,0.0
19505,0.0
19510,0.0
19515,0.0
19520,0.5
19525,0.0
19530,0.5
19535,0.5
19540,0.5
19545,0.0
19550,0.5
19555,0.0
19560,0.5
19565,0.5
19570,0.5
19575,0.5
19580,0.0
19585,0.5
19590,0.5
19595,0.5
19600,0.0
19605,0.0
19610,0.0
19615,0.5
19620,0.0
19625,0.0
19630,0.0
19635,0.0
19640,0.0
19645,0.5
19650,0.0
19655,0.0
19660,0.0
19665,0.0
19670,0.0
19675,0.0
19680,0.0
19685,0.0
19690,0.5
19695,0.0
19700,0.0
19705,1.0
19710,0.5
19715,0.0
19720,0.5
19725,0.0
19730,0.0
19735,0.0
19740,0.0
19745,1.0
19750,1.0
19755,1.0
19760,1.0
19765,0.0
19770,1.0
19775,0.5
19780,1.0
19785,1.0
19790,1.0
19795,1.0
19800,1.0
19805,1.0
19810,1.0
19815,0.5
19820,0.0
19825,0.0
19830,0.0
19835,0.0
19840,0.0
19845,0.5
19850,1.0
19855,0.5
19860,0.0
19865,0.5
19870,0.5
19875,1.0
19880,1.0
19885,0.5
19890,0.0
19895,0.0
19900,0.0
19905,1.0
19910,0.5
19915,0.0
19920,0.0
19925,0.0
19930,0.0
19935,0.5
19940,0.5
19945,0.0
19950,0.0
19955,0.5
19960,0.5
19965,0.5
19970,0.5
19975,1.0
19980,0.5
19985,0.5
19990,0.5
19995,1.0
20000,0.5
20005,0.0
20010,0.5
20015,1.0
20020,0.5
20025,0.0
20030,0.0
20035,0.5
20040,0.5
20045,0.5
20050,0.5
20055,0.0
20060,0.5
20065,0.5
20070,0.0
20075,0.0
20080,0.0
20085,0.0
20090,0.0
20095,0.0
20100,0.0
20105,0.0
20110,0.0
20115,0.0
